Date,Latitude,Longitude,Magnitude
09/28/1987,-18.34,168.122,5.5
09/30/1987,-18.162,167.865,6.5
10/01/1987,-11.389000000000001,166.14700000000002,5.8
10/01/1987,-65.11399999999999,177.537,5.6
10/01/1987,34.061,-118.079,5.9
10/02/1987,27.346,139.942,5.8
10/02/1987,-8.142999999999999,-77.954,5.6
10/03/1987,-17.95,-69.247,5.9
10/03/1987,-5.447,131.012,6.4
10/03/1987,36.454,71.437,6.1
10/04/1987,10.823,-85.926,6.2
10/04/1987,37.306,141.615,5.7
10/04/1987,55.585,161.623,5.9
10/05/1987,-0.06,129.91899999999998,5.6
10/06/1987,-17.94,-172.225,7.3
10/06/1987,-5.797999999999999,151.684,5.6
10/06/1987,52.956,159.972,6.5
10/07/1987,-22.845,-68.03,5.6
10/08/1987,-19.599,-173.111,6.3
10/09/1987,-7.871,105.256,5.5
10/10/1987,-6.066,113.15299999999999,5.9
10/11/1987,-35.004,179.685,5.6
10/12/1987,-7.287999999999999,154.371,7.0
10/12/1987,-7.141,154.361,5.5
10/13/1987,-7.232,154.312,5.6
10/14/1987,-34.393,179.82,5.5
10/14/1987,5.6770000000000005,133.257,5.7
10/14/1987,13.359000000000002,-89.624,5.7
10/15/1987,-6.306,129.317,5.9
10/16/1987,-6.266,149.06,7.4
10/17/1987,-56.058,-27.209,5.5
10/18/1987,-6.5520000000000005,149.226,5.5
10/20/1987,52.577,172.32,6.0
10/20/1987,0.917,-87.073,5.6
10/22/1987,-19.204,169.08900000000003,5.7
10/23/1987,-21.822,-139.029,5.5
10/24/1987,-10.913,166.15400000000002,5.7
10/25/1987,5.409,36.751,6.3
10/25/1987,-2.323,138.364,6.8
10/25/1987,-2.2969999999999997,138.122,5.7
10/27/1987,-21.36,-178.805,5.8
10/27/1987,-28.676,-62.928999999999995,6.4
10/28/1987,5.74,36.73,6.0
10/28/1987,-28.294,-176.74900000000002,5.6
10/29/1987,4.817,127.68799999999999,6.8
10/31/1987,-6.949,-80.548,5.9
11/01/1987,-28.674,-177.553,6.2
11/01/1987,-55.504,-27.846,5.5
11/01/1987,-16.4,-177.52700000000002,5.9
11/03/1987,-17.204,-173.757,6.2
11/05/1987,-21.811999999999998,-138.959,5.7
11/05/1987,-5.4479999999999995,151.743,5.7
11/06/1987,-22.801,-63.583,6.0
11/07/1987,5.6339999999999995,126.61399999999999,6.2
11/08/1987,-2.325,140.162,5.5
11/12/1987,-17.209,-177.30599999999998,5.8
11/12/1987,44.515,149.47299999999998,5.5
11/14/1987,-0.188,125.14,5.8
11/14/1987,19.748,-109.01799999999999,5.9
11/14/1987,19.632,-108.96,6.2
11/15/1987,49.871,78.791,6.0
11/16/1987,6.832000000000001,126.225,5.6
11/17/1987,12.534,-87.03,6.5
11/17/1987,58.586000000000006,-143.27,6.9
11/17/1987,58.608000000000004,-143.096,5.5
11/18/1987,-8.094,108.79299999999999,5.5
11/18/1987,58.641999999999996,-143.19,5.8
11/18/1987,12.845,124.77,6.4
11/19/1987,24.248,142.608,5.7
11/19/1987,-21.904,-138.995,5.9
11/22/1987,46.413000000000004,153.47799999999998,5.5
11/23/1987,61.61600000000001,-141.32299999999998,5.5
11/24/1987,33.08,-115.78,6.0
11/24/1987,33.09,-115.792,6.2
11/24/1987,-56.076,-27.480999999999998,5.5
11/24/1987,-17.676,-178.59599999999998,5.5
11/24/1987,-5.607,149.415,5.5
11/24/1987,33.01,-115.85,6.5
11/24/1987,33.015,-115.852,6.6
11/24/1987,-16.976,-174.02599999999998,5.9
11/25/1987,-5.601,149.39,6.1
11/26/1987,-8.247,124.155,6.7
11/26/1987,-16.351,168.11900000000003,6.2
11/27/1987,-0.23399999999999999,125.064,6.1
11/27/1987,18.678,-107.036,5.6
11/27/1987,-16.262999999999998,168.132,5.5
11/27/1987,-16.307000000000002,168.141,5.5
11/27/1987,-16.373,168.11700000000002,6.2
11/28/1987,-0.33799999999999997,124.86399999999999,6.3
11/29/1987,-45.715,-76.512,5.5
11/30/1987,-19.648,175.94400000000002,5.5
11/30/1987,-0.09699999999999999,124.993,5.6
11/30/1987,58.678999999999995,-142.786,7.9
11/30/1987,58.239,-142.74200000000002,5.9
12/01/1987,-17.768,-172.90400000000002,5.5
12/01/1987,57.953,-142.611,5.8
12/04/1987,-5.777,154.555,6.4
12/07/1987,-16.613,-172.613,5.5
12/07/1987,-13.632,167.393,6.3
12/07/1987,-13.559000000000001,167.454,6.2
12/08/1987,-32.635999999999996,-112.03399999999999,5.6
12/08/1987,-40.585,44.574,5.5
12/10/1987,-60.409,-27.81,5.8
12/10/1987,-15.5,-173.215,5.6
12/10/1987,-6.3229999999999995,149.889,5.5
12/11/1987,-22.156,-174.797,6.0
12/12/1987,29.691999999999997,140.025,6.4
12/13/1987,49.989,78.844,6.1
12/13/1987,-60.003,-18.499000000000002,5.6
12/15/1987,23.43,142.908,6.0
12/15/1987,58.985,-142.774,5.5
12/17/1987,35.361999999999995,140.214,6.7
12/17/1987,-9.169,114.61,6.0
12/18/1987,-1.403,-77.803,5.5
12/18/1987,28.191,56.677,5.9
12/19/1987,-0.184,122.9,5.5
12/22/1987,41.36,89.63799999999999,5.5
12/22/1987,-51.598,-11.439,5.6
12/23/1987,-0.159,124.884,5.6
12/25/1987,-19.83,-175.68200000000002,5.9
12/27/1987,49.864,78.758,6.1
12/28/1987,-28.055,-70.615,5.9
12/30/1987,-35.053000000000004,-70.797,5.5
12/30/1987,-6.497999999999999,148.96,5.8
12/31/1987,-60.068999999999996,-26.522,5.5
01/02/1988,43.295,142.41899999999998,6.0
01/09/1988,41.246,19.63,5.9
01/10/1988,19.762999999999998,-109.234,5.6
01/11/1988,-6.165,154.414,5.9
01/12/1988,-28.826999999999998,-177.423,6.6
01/13/1988,51.383,-174.643,5.5
01/13/1988,51.309,-174.65400000000002,5.5
01/13/1988,-32.429,-179.646,5.6
01/13/1988,-23.275,-177.033,5.6
01/13/1988,-4.649,153.14700000000002,5.9
01/13/1988,-32.457,-179.74900000000002,5.8
01/13/1988,-15.007,167.265,5.5
01/15/1988,-20.789,-175.993,6.4
01/15/1988,-27.179000000000002,-11.334000000000001,5.8
01/16/1988,-2.2569999999999997,140.21200000000002,5.5
01/16/1988,-60.365,154.209,5.9
01/17/1988,-32.367,-179.59,5.5
01/18/1988,-32.524,-179.643,5.6
01/19/1988,4.2410000000000005,124.64,5.7
01/19/1988,-24.71,-70.568,7.0
01/19/1988,14.405999999999999,-90.84,5.9
01/20/1988,-24.69,-70.521,5.9
01/20/1988,-9.201,67.12,5.5
01/21/1988,-18.179000000000002,168.139,6.2
01/22/1988,-19.847,133.803,6.3
01/22/1988,-19.798,133.91,6.3
01/22/1988,-19.829,133.882,6.7
01/23/1988,1.785,127.236,5.8
01/23/1988,46.183,153.499,5.5
01/23/1988,-15.25,-116.194,5.5
01/24/1988,26.715999999999998,128.019,5.8
01/24/1988,-17.762999999999998,-178.737,5.9
01/25/1988,-10.584000000000001,-78.083,5.5
01/25/1988,37.312,141.606,5.5
01/26/1988,32.665,47.053999999999995,5.6
01/26/1988,57.765,-32.674,5.5
01/27/1988,57.888000000000005,-32.653,5.5
01/28/1988,5.327000000000001,126.369,6.1
01/29/1988,45.349,151.806,5.9
01/29/1988,-20.003,133.745,5.6
01/29/1988,-15.349,-174.125,6.0
01/30/1988,-46.251999999999995,96.09100000000001,5.7
02/01/1988,-1.2409999999999999,145.862,5.7
02/01/1988,-21.186999999999998,-174.35,5.5
02/03/1988,-65.436,179.638,5.5
02/03/1988,-9.208,66.97800000000001,5.7
02/05/1988,-9.171,124.111,5.7
02/05/1988,12.950999999999999,145.732,5.5
02/05/1988,-24.753,-70.433,7.2
02/05/1988,-24.893,-70.554,6.5
02/06/1988,24.688000000000002,91.57,5.9
02/06/1988,-6.542999999999999,131.907,6.2
02/06/1988,-17.756,-66.958,6.5
02/06/1988,-16.195,-173.82,6.2
02/07/1988,60.29600000000001,-152.972,6.5
02/07/1988,-31.328000000000003,-178.486,5.6
02/07/1988,50.785,173.465,6.4
02/08/1988,17.737000000000002,-100.965,5.9
02/08/1988,-24.801,-70.393,5.8
02/09/1988,18.607,-62.902,5.5
02/11/1988,-35.616,-102.26799999999999,5.6
02/12/1988,30.105,-113.896,5.8
02/12/1988,2.2,-98.805,5.5
02/12/1988,23.855,122.477,5.7
02/13/1988,49.95399999999999,78.91,6.1
02/15/1988,-25.215999999999998,-70.932,5.6
02/16/1988,51.56399999999999,175.041,6.0
02/17/1988,51.531000000000006,174.78400000000002,5.6
02/17/1988,3.841,126.53399999999999,5.7
02/18/1988,-23.513,-67.706,5.9
02/19/1988,-10.226,161.381,5.9
02/19/1988,52.758,158.253,5.5
02/20/1988,-7.14,127.00399999999999,6.5
02/20/1988,46.67,152.59,5.5
02/21/1988,-6.893,129.393,5.5
02/21/1988,13.284,145.735,5.6
02/22/1988,-20.833000000000002,-69.785,6.7
02/23/1988,-60.574,159.67600000000002,5.9
02/24/1988,1.3659999999999999,126.17200000000001,5.6
02/24/1988,13.477,124.616,7.3
02/24/1988,13.318,124.811,5.6
02/24/1988,-0.507,-91.65299999999999,5.5
02/24/1988,13.453,124.632,5.6
02/26/1988,-18.011,-69.605,5.5
02/26/1988,-37.319,47.989,6.8
02/26/1988,-17.871,-172.00099999999998,5.5
02/27/1988,-21.022,-173.764,5.5
02/29/1988,55.148999999999994,167.43,6.9
03/02/1988,9.729,-84.711,5.5
03/04/1988,-17.993,-178.521,5.9
03/05/1988,-52.257,114.49700000000001,5.7
03/05/1988,-3.759,151.233,5.5
03/06/1988,45.574,151.30700000000002,5.7
03/06/1988,56.953,-143.032,7.8
03/06/1988,57.498999999999995,-142.803,6.2
03/07/1988,41.669,152.222,5.6
03/08/1988,-2.184,125.31,5.9
03/08/1988,51.34,176.862,5.8
03/09/1988,-4.662,131.137,5.5
03/09/1988,-17.327,-74.154,6.0
03/10/1988,10.402000000000001,-60.586999999999996,6.7
03/10/1988,-7.273,122.281,5.6
03/10/1988,-20.916999999999998,-178.645,6.6
03/10/1988,-23.853,-177.65099999999998,5.5
03/11/1988,9.105,-82.985,6.0
03/12/1988,10.144,-60.568999999999996,5.8
03/12/1988,-0.6829999999999999,133.518,5.9
03/13/1988,-33.673,-72.21600000000001,5.9
03/13/1988,-37.283,51.848,5.9
03/13/1988,-37.473,51.878,5.5
03/13/1988,-36.198,78.525,5.5
03/15/1988,11.843,143.279,5.6
03/16/1988,-3.582,146.488,5.9
03/16/1988,10.211,-60.607,5.7
03/16/1988,-17.767,-175.03400000000002,5.5
03/17/1988,-17.579,-178.452,5.9
03/17/1988,-21.415,-173.88400000000001,5.9
03/17/1988,35.633,139.619,5.6
03/18/1988,-3.667,146.561,6.2
03/18/1988,-3.7230000000000003,146.57,5.8
03/19/1988,29.999000000000002,67.91,5.7
03/20/1988,-9.991,153.815,5.8
03/21/1988,77.601,125.45100000000001,6.5
03/23/1988,-27.06,-176.08,5.5
03/23/1988,-26.885,-176.515,5.5
03/23/1988,10.85,-43.556000000000004,6.2
03/23/1988,52.52,-169.33900000000003,5.6
03/25/1988,-19.323,-177.493,5.7
03/25/1988,10.176,-60.604,5.5
03/25/1988,62.153999999999996,-124.182,6.2
03/26/1988,38.309,73.234,5.5
03/28/1988,19.936,-156.445,5.5
03/28/1988,-36.039,-102.84299999999999,5.9
03/29/1988,52.278,-168.18200000000002,5.8
03/30/1988,30.89,50.193999999999996,5.9
03/30/1988,5.506,123.882,5.5
03/30/1988,-24.926,-70.461,6.2
04/01/1988,-18.782,-177.85299999999998,5.7
04/02/1988,-15.447000000000001,-173.081,6.3
04/03/1988,49.917,78.945,6.1
04/03/1988,4.687,94.419,5.9
04/04/1988,30.399,131.084,6.0
04/04/1988,-9.363999999999999,112.874,5.9
04/05/1988,13.295,120.39299999999999,5.8
04/07/1988,23.991999999999997,121.647,5.6
04/07/1988,-55.75899999999999,-15.767999999999999,5.8
04/08/1988,13.385,120.38600000000001,5.6
04/08/1988,-8.823,117.49799999999999,5.7
04/08/1988,-3.409,145.697,6.4
04/08/1988,-3.4139999999999997,145.659,6.1
04/09/1988,-10.917,166.829,5.6
04/11/1988,-21.46,-179.33599999999998,5.5
04/12/1988,-39.2,178.424,5.5
04/12/1988,-33.803000000000004,56.333999999999996,5.7
04/12/1988,-17.192,-72.305,7.1
04/13/1988,-17.256,-72.518,6.2
04/13/1988,-17.489,-72.505,5.5
04/13/1988,1.0290000000000001,127.10799999999999,5.8
04/14/1988,1.742,126.676,5.7
04/17/1988,-17.42,-72.387,5.6
04/17/1988,-58.428000000000004,-25.066,6.3
04/19/1988,-17.979,-178.518,5.5
04/19/1988,3.835,126.648,5.7
04/19/1988,1.886,127.279,5.9
04/20/1988,39.109,44.123000000000005,5.5
04/20/1988,0.96,-30.267,5.5
04/20/1988,-16.767,-177.135,5.5
04/24/1988,23.478,121.851,5.5
04/25/1988,-7.791,158.255,6.3
04/26/1988,22.913,-108.023,5.9
04/26/1988,57.534,-143.07299999999998,5.8
04/28/1988,-18.029,-178.457,5.7
04/29/1988,-3.877,-103.788,5.7
05/01/1988,-55.897,-27.671999999999997,6.2
05/03/1988,-22.774,170.278,6.1
05/04/1988,-17.328,66.62899999999999,5.9
05/04/1988,49.928000000000004,78.76899999999999,6.1
05/04/1988,18.512,145.858,6.4
05/05/1988,-2.696,140.525,5.7
05/05/1988,-18.204,168.169,5.6
05/05/1988,-26.866999999999997,-113.26799999999999,6.3
05/05/1988,-26.649,-113.664,6.1
05/05/1988,-49.856,115.37799999999999,5.7
05/06/1988,11.69,142.77200000000002,5.6
05/06/1988,11.493,-85.911,6.6
05/06/1988,-13.39,-76.226,5.9
05/06/1988,-32.986,-178.75,5.7
05/07/1988,43.305,147.894,5.5
05/07/1988,42.601000000000006,143.751,6.0
05/07/1988,73.36399999999999,54.445,5.6
05/08/1988,14.942,120.135,5.9
05/11/1988,-21.866999999999997,-139.072,5.5
05/11/1988,-11.125,116.274,5.5
05/13/1988,-15.378,-174.965,5.7
05/15/1988,43.778999999999996,147.737,5.5
05/16/1988,-13.940999999999999,166.335,6.1
05/17/1988,-11.401,170.658,6.2
05/18/1988,13.49,-44.857,5.8
05/18/1988,52.114,174.176,5.5
05/19/1988,-9.408999999999999,148.911,5.7
05/19/1988,-20.593000000000004,-173.12400000000002,5.5
05/20/1988,-17.473,-69.47,5.7
05/20/1988,-15.241,-173.892,5.7
05/20/1988,8.116,-38.413000000000004,6.1
05/21/1988,-1.131,98.223,5.6
05/21/1988,-32.833,-71.704,6.1
05/21/1988,0.7879999999999999,-30.316999999999997,5.9
05/21/1988,-20.366,-173.632,5.7
05/22/1988,53.619,-163.267,6.0
05/22/1988,-17.375999999999998,-69.381,5.5
05/25/1988,-10.472999999999999,152.269,5.6
05/25/1988,50.549,-174.571,5.6
05/25/1988,-21.903000000000002,-139.009,5.6
05/28/1988,-17.852,-178.662,5.7
05/29/1988,-16.588,-172.642,5.6
05/30/1988,-7.501,128.325,6.9
05/30/1988,-31.515,-69.061,5.8
06/03/1988,-11.517999999999999,116.17299999999999,5.5
06/03/1988,-45.003,167.59900000000002,6.7
06/05/1988,-15.397,167.578,6.5
06/10/1988,-12.724,166.74400000000003,5.8
06/10/1988,-6.89,72.241,5.6
06/11/1988,-5.942,151.139,5.5
06/11/1988,-14.994000000000002,-173.46900000000002,6.3
06/12/1988,-10.747,165.171,6.5
06/12/1988,-10.877,165.382,5.7
06/17/1988,-10.69,165.22099999999998,5.8
06/17/1988,42.971000000000004,77.508,5.7
06/18/1988,13.603,-91.113,5.7
06/18/1988,26.855999999999998,-110.99600000000001,6.7
06/19/1988,-18.303,-177.81400000000002,5.5
06/19/1988,12.376,121.06700000000001,6.2
06/20/1988,12.288,121.094,5.6
06/21/1988,24.878,-45.867,5.7
06/21/1988,44.593,148.864,5.5
06/23/1988,2.231,126.594,5.5
06/24/1988,18.605999999999998,121.01299999999999,5.7
06/24/1988,10.209,-60.559,5.9
06/24/1988,-6.26,148.862,5.6
06/25/1988,-33.346,-179.43,5.7
06/25/1988,38.458,43.038000000000004,5.5
06/27/1988,-20.237000000000002,169.373,6.0
06/28/1988,-56.431999999999995,147.14700000000002,6.0
07/01/1988,-16.234,-177.71400000000003,5.7
07/01/1988,-16.247,-177.62900000000002,5.9
07/02/1988,-14.277999999999999,167.18,6.3
07/03/1988,-24.822,179.38,5.7
07/03/1988,8.919,137.89600000000002,6.6
07/04/1988,-56.751999999999995,-140.605,5.5
07/04/1988,-17.636,-71.718,5.8
07/04/1988,2.804,128.209,5.6
07/05/1988,-5.9639999999999995,148.78,6.8
07/06/1988,-17.741,-178.84400000000002,5.9
07/06/1988,-6.0760000000000005,148.789,5.6
07/06/1988,41.744,144.19899999999998,6.3
07/06/1988,41.722,144.17,5.5
07/06/1988,-35.275999999999996,-15.654000000000002,5.9
07/08/1988,-6.29,154.67700000000002,5.6
07/09/1988,-29.843000000000004,-178.96099999999998,5.7
07/10/1988,-19.965999999999998,168.763,5.6
07/11/1988,5.367999999999999,126.61200000000001,6.0
07/12/1988,6.8020000000000005,123.97,5.6
07/16/1988,3.266,126.95299999999999,5.7
07/16/1988,-7.3420000000000005,120.19,5.7
07/16/1988,13.99,51.659,5.6
07/16/1988,-27.285,-176.75799999999998,5.7
07/16/1988,19.809,121.916,5.5
07/17/1988,20.09,121.992,5.9
07/17/1988,37.052,142.225,5.5
07/18/1988,54.601000000000006,168.487,6.0
07/19/1988,-19.576,-175.03799999999998,6.4
07/19/1988,-45.254,167.653,5.5
07/19/1988,50.506,-129.924,5.6
07/20/1988,37.028,72.914,5.5
07/20/1988,23.901999999999997,121.598,5.9
07/22/1988,39.861999999999995,-29.589000000000002,5.5
07/23/1988,48.706,90.565,5.9
07/23/1988,-22.127,174.9,6.6
07/23/1988,-6.526,152.779,7.0
07/23/1988,-6.466,153.007,5.6
07/25/1988,-6.081,133.667,7.0
07/26/1988,15.071,119.855,5.6
07/26/1988,-6.5089999999999995,152.66,5.6
07/27/1988,18.605999999999998,145.59799999999998,5.6
07/27/1988,-13.112,167.051,6.7
07/27/1988,-13.15,166.967,6.0
07/28/1988,-22.061999999999998,-65.71600000000001,6.2
07/30/1988,-24.373,-115.876,5.6
07/30/1988,44.771,149.89,5.8
07/31/1988,-6.388999999999999,153.091,5.5
07/31/1988,-22.212,171.082,6.6
07/31/1988,-31.891,57.448,5.9
08/02/1988,-58.015,-25.133000000000003,5.7
08/03/1988,36.483000000000004,70.95,5.6
08/03/1988,18.665,-106.48,5.5
08/04/1988,-42.876999999999995,-85.834,5.7
08/04/1988,-33.72,-179.791,5.5
08/05/1988,-5.808,147.903,5.5
08/06/1988,25.149,95.12700000000001,7.3
08/06/1988,-7.136,151.05700000000002,6.1
08/06/1988,36.461,71.043,6.3
08/08/1988,13.76,120.57700000000001,5.5
08/08/1988,63.673,2.397,5.6
08/09/1988,-44.769,35.379,5.6
08/10/1988,-10.366,160.819,7.6
08/10/1988,-10.041,160.714,5.9
08/10/1988,-10.199,160.855,6.6
08/10/1988,-10.142999999999999,160.484,5.6
08/10/1988,-28.194000000000003,-112.648,6.0
08/10/1988,-14.88,167.293,6.8
08/10/1988,-10.175,160.519,5.6
08/11/1988,-18.062,65.418,6.2
08/11/1988,-42.818999999999996,-85.553,5.5
08/11/1988,29.971,51.575,5.8
08/11/1988,29.974,51.678999999999995,6.1
08/12/1988,39.674,74.582,5.5
08/13/1988,4.777,125.74,5.8
08/13/1988,-18.512,-175.641,5.7
08/14/1988,54.618,152.678,6.1
08/14/1988,-27.26,-71.092,6.7
08/14/1988,39.128,-110.869,5.5
08/15/1988,8.757,126.34100000000001,6.1
08/16/1988,-36.774,78.824,5.5
08/17/1988,-7.6979999999999995,107.15,6.0
08/17/1988,-27.000999999999998,-70.94800000000001,6.1
08/17/1988,-26.924,-70.985,5.7
08/17/1988,-27.061999999999998,-71.06,5.5
08/19/1988,24.704,122.51100000000001,5.6
08/19/1988,-60.893,-23.381999999999998,5.9
08/20/1988,-16.484,167.171,5.9
08/20/1988,26.755,86.616,6.9
08/21/1988,23.385,-108.37899999999999,5.6
08/21/1988,44.571000000000005,149.47299999999998,5.5
08/21/1988,-26.546,-112.671,5.5
08/21/1988,-42.903,-85.773,5.6
08/23/1988,-2.505,138.929,5.8
08/26/1988,-15.37,-172.933,5.7
08/27/1988,11.38,141.41299999999998,5.8
08/27/1988,-19.685,-176.278,5.8
08/27/1988,-15.864,-172.067,5.7
08/27/1988,0.89,-20.99,5.5
08/27/1988,-0.941,-20.93,5.5
09/05/1988,18.423,-70.377,5.6
09/07/1988,30.245,137.431,6.7
09/08/1988,-60.942,154.071,5.9
09/08/1988,-35.617,179.65599999999998,5.5
09/09/1988,-7.157,-81.547,5.5
09/10/1988,-54.18,-134.156,5.8
09/11/1988,14.697000000000001,-92.589,5.5
09/11/1988,-25.493000000000002,179.608,5.5
09/12/1988,-1.12,127.046,5.6
09/13/1988,29.933000000000003,138.605,5.9
09/13/1988,13.659,-90.85,5.6
09/14/1988,49.833,78.808,6.1
09/14/1988,-23.424,-67.997,6.0
09/15/1988,-1.442,-77.866,6.2
09/16/1988,-20.515,-178.355,5.6
09/16/1988,-17.928,169.06099999999998,5.7
09/19/1988,-23.392,-175.31400000000002,5.6
09/20/1988,4.669,-77.423,5.8
09/21/1988,46.187,152.205,5.5
09/21/1988,-22.255,170.928,5.7
09/21/1988,-16.477,-172.113,5.6
09/22/1988,26.535999999999998,-44.742,5.6
09/25/1988,37.18,71.811,5.5
09/25/1988,36.425,70.703,5.9
09/26/1988,35.532,141.07,5.7
09/26/1988,-0.3,125.118,5.6
09/26/1988,10.138,126.066,5.5
09/26/1988,-26.526,-177.479,5.6
09/30/1988,-19.56,-68.921,5.5
09/30/1988,-4.863,144.692,5.7
09/30/1988,-7.406000000000001,128.371,5.7
09/30/1988,-19.374000000000002,-177.49200000000002,5.8
10/01/1988,-35.315,-106.04799999999999,6.3
10/03/1988,-10.272,161.365,5.5
10/04/1988,-3.53,150.40200000000002,6.1
10/05/1988,-14.776,167.335,5.6
10/06/1988,-3.989,-104.26299999999999,5.9
10/08/1988,-18.771,-172.415,7.1
10/08/1988,4.189,126.544,5.9
10/09/1988,-35.942,-103.212,5.6
10/10/1988,42.638999999999996,144.44799999999998,5.8
10/10/1988,-13.704,166.364,5.6
10/10/1988,-22.778000000000002,171.84599999999998,5.6
10/10/1988,-28.644000000000002,-177.553,6.3
10/10/1988,-5.824,103.14200000000001,5.7
10/13/1988,61.876000000000005,169.627,5.7
10/16/1988,21.855999999999998,121.699,6.0
10/16/1988,37.938,20.932,5.9
10/17/1988,51.254,159.458,5.5
10/19/1988,37.031,141.703,5.6
10/20/1988,-4.75,153.10299999999998,5.6
10/22/1988,49.044,156.096,5.6
10/23/1988,-20.1,-175.94099999999997,5.7
10/23/1988,49.1,156.122,5.9
10/23/1988,49.128,156.154,5.6
10/23/1988,44.423,-129.455,5.5
10/24/1988,49.126000000000005,156.26,5.5
10/27/1988,-7.381,120.295,5.8
10/28/1988,-0.34600000000000003,122.189,5.6
10/28/1988,-16.343,-174.233,5.9
10/31/1988,36.443000000000005,2.759,5.6
11/01/1988,-57.293,-25.135,6.3
11/02/1988,-56.81,147.429,5.7
11/03/1988,13.880999999999998,-90.45,6.6
11/03/1988,-60.79600000000001,-55.973,5.9
11/03/1988,19.08,-67.256,6.0
11/04/1988,13.835999999999999,-90.645,5.7
11/04/1988,-55.306999999999995,-29.311,5.6
11/05/1988,34.354,91.88,6.2
11/05/1988,-21.568,-174.233,5.9
11/05/1988,-42.803000000000004,-85.75,5.6
11/05/1988,-21.99,170.139,6.2
11/06/1988,-22.01,170.10299999999998,5.7
11/06/1988,51.31100000000001,-178.148,5.5
11/06/1988,22.789,99.611,7.7
11/06/1988,23.180999999999997,99.439,6.4
11/06/1988,22.815,99.55799999999999,5.8
11/07/1988,26.534000000000002,126.42,5.9
11/07/1988,-22.239,175.018,6.8
11/07/1988,11.422,122.073,5.7
11/07/1988,1.5330000000000001,126.35700000000001,6.0
11/11/1988,-2.365,138.844,5.6
11/12/1988,18.067999999999998,-76.597,5.5
11/13/1988,-0.239,122.949,5.7
11/14/1988,-3.5269999999999997,150.12,6.7
11/14/1988,-7.468,125.765,5.5
11/15/1988,52.108999999999995,-171.10299999999998,6.0
11/16/1988,-31.519000000000002,-179.745,5.5
11/16/1988,-21.768,-179.426,5.8
11/16/1988,2.128,125.633,5.5
11/17/1988,12.399000000000001,124.537,6.6
11/17/1988,8.392000000000001,126.495,5.5
11/18/1988,-6.125,149.785,6.6
11/20/1988,-47.766000000000005,99.723,6.1
11/20/1988,-5.171,153.826,5.6
11/20/1988,-58.168,-26.266,5.5
11/21/1988,-1.368,-15.094000000000001,5.5
11/21/1988,1.9769999999999999,126.897,5.9
11/21/1988,37.938,-26.142,5.9
11/23/1988,30.989,141.578,5.5
11/23/1988,-19.766,-177.97299999999998,5.6
11/25/1988,-47.897,99.455,6.3
11/25/1988,34.333,91.93,5.6
11/25/1988,48.117,-71.183,5.9
11/27/1988,50.801,-130.054,5.6
11/27/1988,22.749000000000002,99.852,5.5
11/28/1988,-6.3389999999999995,149.917,5.5
11/29/1988,-56.423,-27.186999999999998,5.6
11/29/1988,5.1,-76.572,5.7
11/30/1988,22.773000000000003,99.844,6.1
11/30/1988,-16.69,-177.172,5.9
11/30/1988,61.348,-152.27,5.7
11/30/1988,-22.244,-138.836,5.5
12/04/1988,12.633,144.792,5.5
12/04/1988,73.387,54.998000000000005,5.9
12/04/1988,20.014,121.93,5.8
12/04/1988,18.493,146.36700000000002,5.8
12/05/1988,-15.259,-173.525,6.4
12/06/1988,29.948,51.652,5.9
12/06/1988,-1.4569999999999999,-15.244000000000002,5.8
12/07/1988,40.986999999999995,44.185,6.8
12/07/1988,40.974,44.246,5.9
12/08/1988,-15.213,-174.352,5.6
12/08/1988,-14.87,-174.498,5.5
12/08/1988,6.917000000000001,-82.74,6.2
12/09/1988,-59.873000000000005,-25.983,5.9
12/10/1988,-58.076,-10.401,5.7
12/10/1988,16.320999999999998,41.102,5.6
12/12/1988,5.355,-82.571,5.7
12/13/1988,71.134,-7.6339999999999995,6.0
12/13/1988,51.94,-176.032,5.5
12/16/1988,13.968,-90.855,5.8
12/16/1988,-15.329,-173.01,5.5
12/16/1988,-29.79,-177.915,6.4
12/16/1988,29.355,142.024,5.5
12/17/1988,-26.901999999999997,167.475,5.6
12/17/1988,49.886,78.926,5.9
12/18/1988,46.833999999999996,153.859,5.6
12/19/1988,-10.83,164.507,5.5
12/20/1988,1.868,97.12899999999999,5.5
12/20/1988,-27.914,-176.613,5.6
12/22/1988,-13.238,-111.24700000000001,5.7
12/23/1988,-10.782,164.769,5.7
12/23/1988,0.769,-29.41,5.7
12/24/1988,-23.522,-66.666,6.1
12/24/1988,-27.434,-63.156000000000006,5.5
12/24/1988,-5.09,149.75799999999998,5.8
01/02/1989,-18.589000000000002,-174.55900000000003,6.2
01/03/1989,29.487,131.433,5.9
01/06/1989,46.768,153.929,5.8
01/06/1989,36.399,141.751,5.7
01/06/1989,-65.458,-179.993,5.8
01/07/1989,-23.258000000000003,-68.41,5.6
01/08/1989,51.435,-174.88,6.0
01/08/1989,51.431999999999995,-174.799,5.5
01/08/1989,51.393,-174.75799999999998,5.8
01/09/1989,46.986000000000004,153.47899999999998,6.5
01/10/1989,-3.162,130.556,6.7
01/11/1989,46.486000000000004,153.81,5.5
01/12/1989,46.788999999999994,153.89600000000002,6.1
01/13/1989,-6.761,155.355,5.6
01/13/1989,46.477,153.673,5.9
01/14/1989,-15.244000000000002,-173.608,5.6
01/15/1989,-31.75,-71.847,5.6
01/17/1989,-6.151,148.947,6.4
01/19/1989,-4.01,-105.70700000000001,6.0
